,Open_kospi,High_kospi,Low_kospi,Close_kospi,Volume_kospi,Dividends_kospi,Stock Splits_kospi,Open_snp,High_snp,Low_snp,Close_snp,Volume_snp,Dividends_snp,Stock Splits_snp,kospi_rise,snp_rise
2022-04-21,2725.7099609375,2737.5400390625,2725.0400390625,2728.2099609375,1002600,0.0,0.0,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4290450000,0.0,0.0,1,0
2022-04-22,2704.719970703125,2708.580078125,2690.47998046875,2704.7099609375,1239400,0.0,0.0,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4636890000,0.0,0.0,0,0
2022-04-25,2676.669921875,2680.35009765625,2657.0400390625,2657.1298828125,1017600,0.0,0.0,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4651940000,0.0,0.0,0,0
2022-04-26,2674.0,2678.050048828125,2663.830078125,2668.31005859375,889600,0.0,0.0,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,5240040000,0.0,0.0,0,1
2022-04-27,2630.580078125,2641.820068359375,2615.5,2639.06005859375,1071800,0.0,0.0,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4689970000,0.0,0.0,1,0
2022-04-28,2656.5400390625,2667.489990234375,2638.3701171875,2667.489990234375,898900,0.0,0.0,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4769680000,0.0,0.0,1,0
2022-04-29,2669.179931640625,2696.10009765625,2664.06005859375,2695.050048828125,975000,0.0,0.0,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4854180000,0.0,0.0,1,1
2022-05-02,2669.2099609375,2689.909912109375,2667.85009765625,2687.449951171875,873400,0.0,0.0,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,5084030000,0.0,0.0,1,0
2022-05-03,2690.159912109375,2702.10009765625,2680.4599609375,2680.4599609375,883100,0.0,0.0,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,5163790000,0.0,0.0,0,1
2022-05-04,2690.449951171875,2696.030029296875,2667.22998046875,2677.570068359375,1180500,0.0,0.0,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4582050000,0.0,0.0,0,1
2022-05-06,2650.889892578125,2652.510009765625,2635.969970703125,2644.510009765625,1333600,0.0,0.0,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,5077030000,0.0,0.0,0,0
2022-05-10,2590.1298828125,2602.75,2553.010009765625,2596.56005859375,840900,0.0,0.0,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,5954520000,0.0,0.0,1,0
2022-05-11,2586.52001953125,2599.110107421875,2579.090087890625,2592.27001953125,679300,0.0,0.0,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,5885820000,0.0,0.0,1,0
2022-05-12,2569.5,2591.570068359375,2546.800048828125,2550.080078125,899900,0.0,0.0,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,5816140000,0.0,0.0,0,0
2022-05-13,2570.010009765625,2605.840087890625,2565.9599609375,2604.239990234375,788300,0.0,0.0,3903.949951171875,3964.800048828125,3858.8701171875,3930.080078125,6286450000,0.0,0.0,1,1
2022-05-16,2624.68994140625,2629.199951171875,2593.610107421875,2596.580078125,780000,0.0,0.0,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,5183340000,0.0,0.0,0,1
2022-05-17,2603.580078125,2621.840087890625,2603.580078125,2620.43994140625,873000,0.0,0.0,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4415030000,0.0,0.0,1,0
2022-05-18,2634.75,2644.1298828125,2618.0,2625.97998046875,869300,0.0,0.0,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4841410000,0.0,0.0,0,1
2022-05-19,2576.239990234375,2597.7900390625,2568.5400390625,2592.340087890625,676900,0.0,0.0,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,5103220000,0.0,0.0,1,0
2022-05-20,2605.780029296875,2641.679931640625,2605.3798828125,2639.2900390625,752400,0.0,0.0,3899.0,3945.9599609375,3876.580078125,3900.7900390625,5113550000,0.0,0.0,1,1
2022-05-23,2651.6298828125,2653.8701171875,2634.2900390625,2647.3798828125,641900,0.0,0.0,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,5130730000,0.0,0.0,0,0
2022-05-24,2638.93994140625,2646.989990234375,2605.8701171875,2605.8701171875,850700,0.0,0.0,3919.419921875,3981.8798828125,3909.0400390625,3973.75,4420030000,0.0,0.0,0,1
2022-05-25,2621.75,2630.169921875,2602.93994140625,2617.219970703125,710200,0.0,0.0,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,4923190000,0.0,0.0,0,0
2022-05-26,2616.989990234375,2641.909912109375,2602.010009765625,2612.449951171875,595300,0.0,0.0,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,4802560000,0.0,0.0,0,1
2022-05-27,2640.75,2644.7099609375,2631.489990234375,2638.050048828125,590500,0.0,0.0,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4709970000,0.0,0.0,0,1
2022-05-30,2662.31005859375,2672.739990234375,2654.179931640625,2669.659912109375,469300,0.0,0.0,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4375620000,0.0,0.0,1,1
2022-06-02,2670.739990234375,2674.0,2653.590087890625,2658.989990234375,524900,0.0,0.0,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4531800000,0.0,0.0,0,0
2022-06-03,2679.570068359375,2681.510009765625,2663.0,2670.64990234375,562200,0.0,0.0,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4405790000,0.0,0.0,0,1
2022-06-07,2659.27001953125,2662.0400390625,2622.780029296875,2626.340087890625,524300,0.0,0.0,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4332700000,0.0,0.0,0,0
2022-06-08,2633.530029296875,2639.52001953125,2621.9599609375,2626.14990234375,576000,0.0,0.0,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4248210000,0.0,0.0,0,1
2022-06-09,2618.919921875,2627.8798828125,2606.610107421875,2625.43994140625,814500,0.0,0.0,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4159470000,0.0,0.0,1,0
2022-06-10,2596.3701171875,2602.800048828125,2583.739990234375,2595.8701171875,723800,0.0,0.0,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4134170000,0.0,0.0,0,0
2022-06-13,2550.2099609375,2550.320068359375,2504.510009765625,2504.510009765625,659800,0.0,0.0,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,4889640000,0.0,0.0,0,0
2022-06-14,2472.9599609375,2503.169921875,2457.389892578125,2492.969970703125,671200,0.0,0.0,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,5636890000,0.0,0.0,1,0
2022-06-15,2490.010009765625,2495.5400390625,2436.0400390625,2447.3798828125,713800,0.0,0.0,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,5153890000,0.0,0.0,0,0
2022-06-16,2481.659912109375,2500.360107421875,2447.330078125,2451.409912109375,583800,0.0,0.0,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,5530480000,0.0,0.0,0,1
2022-06-17,2409.719970703125,2441.340087890625,2396.469970703125,2440.929931640625,634200,0.0,0.0,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,5644930000,0.0,0.0,1,0
2022-06-20,2449.889892578125,2449.889892578125,2372.35009765625,2391.030029296875,592100,0.0,0.0,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,8520740000,0.0,0.0,0,1
2022-06-22,2417.110107421875,2418.050048828125,2342.81005859375,2342.81005859375,531800,0.0,0.0,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,5292260000,0.0,0.0,0,1
2022-06-23,2347.840087890625,2361.22998046875,2306.47998046875,2314.320068359375,749200,0.0,0.0,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,5058990000,0.0,0.0,0,1
2022-06-24,2327.110107421875,2373.47998046875,2319.989990234375,2366.60009765625,654100,0.0,0.0,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,5098640000,0.0,0.0,1,1
2022-06-27,2383.199951171875,2418.93994140625,2365.860107421875,2401.919921875,509700,0.0,0.0,3821.75,3913.64990234375,3821.75,3911.739990234375,8120260000,0.0,0.0,1,1
2022-06-28,2405.199951171875,2422.10009765625,2393.9599609375,2422.090087890625,564700,0.0,0.0,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,4325310000,0.0,0.0,1,0
2022-06-29,2387.10009765625,2393.25,2375.449951171875,2377.989990234375,422100,0.0,0.0,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,4270120000,0.0,0.0,0,0
2022-06-30,2368.570068359375,2368.570068359375,2332.590087890625,2332.639892578125,515000,0.0,0.0,3825.090087890625,3836.5,3799.02001953125,3818.830078125,4211240000,0.0,0.0,0,0
2022-07-01,2342.919921875,2354.969970703125,2291.489990234375,2305.419921875,530100,0.0,0.0,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,4840070000,0.0,0.0,0,0
2022-07-04,2310.72998046875,2318.31005859375,2276.6298828125,2300.340087890625,467700,0.0,0.0,3781.0,3829.820068359375,3752.10009765625,3825.330078125,4046950000,0.0,0.0,0,1
2022-07-06,2330.110107421875,2332.139892578125,2290.330078125,2292.010009765625,410600,0.0,0.0,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,5076590000,0.0,0.0,0,1
2022-07-07,2308.969970703125,2344.139892578125,2307.89990234375,2334.27001953125,340000,0.0,0.0,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,4417720000,0.0,0.0,1,1
2022-07-08,2352.489990234375,2367.840087890625,2348.739990234375,2350.610107421875,411200,0.0,0.0,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,4057770000,0.0,0.0,0,1
2022-07-11,2357.429931640625,2363.260009765625,2337.820068359375,2340.27001953125,376900,0.0,0.0,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3521620000,0.0,0.0,0,1
2022-07-12,2330.8798828125,2333.02001953125,2303.739990234375,2317.760009765625,379000,0.0,0.0,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3423480000,0.0,0.0,0,0
2022-07-13,2324.449951171875,2341.18994140625,2312.489990234375,2328.610107421875,308400,0.0,0.0,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3817210000,0.0,0.0,1,0
2022-07-14,2316.409912109375,2338.2900390625,2307.68994140625,2322.320068359375,348900,0.0,0.0,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,4109390000,0.0,0.0,1,1
2022-07-15,2335.1201171875,2337.300048828125,2293.449951171875,2330.97998046875,319300,0.0,0.0,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,4199690000,0.0,0.0,0,1
2022-07-18,2350.47998046875,2376.5,2344.1201171875,2375.25,324100,0.0,0.0,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,4143800000,0.0,0.0,1,1
2022-07-19,2367.52001953125,2372.739990234375,2359.590087890625,2370.969970703125,339200,0.0,0.0,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,4046870000,0.0,0.0,1,0
2022-07-20,2406.2900390625,2410.06005859375,2382.64990234375,2386.85009765625,333000,0.0,0.0,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,4041070000,0.0,0.0,0,1
2022-07-21,2387.909912109375,2411.9599609375,2387.909912109375,2409.159912109375,295500,0.0,0.0,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,4185300000,0.0,0.0,1,1
2022-07-22,2405.3701171875,2417.909912109375,2391.47998046875,2393.139892578125,381400,0.0,0.0,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,4132790000,0.0,0.0,0,1
2022-07-25,2385.64990234375,2412.469970703125,2385.64990234375,2403.68994140625,322900,0.0,0.0,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3979240000,0.0,0.0,1,0
2022-07-26,2397.27001953125,2415.389892578125,2395.169921875,2412.9599609375,415100,0.0,0.0,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3568340000,0.0,0.0,1,1
2022-07-27,2412.52001953125,2415.530029296875,2396.18994140625,2415.530029296875,333400,0.0,0.0,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3778950000,0.0,0.0,1,0
2022-07-28,2437.570068359375,2443.429931640625,2429.070068359375,2435.27001953125,490900,0.0,0.0,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4112180000,0.0,0.0,0,1
2022-07-29,2453.530029296875,2463.050048828125,2442.010009765625,2451.5,499000,0.0,0.0,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4413000000,0.0,0.0,0,1
2022-08-01,2444.050048828125,2461.39990234375,2437.1298828125,2452.25,487000,0.0,0.0,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4616360000,0.0,0.0,1,1
2022-08-02,2451.0,2451.070068359375,2428.760009765625,2439.6201171875,549800,0.0,0.0,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4202810000,0.0,0.0,0,1
2022-08-03,2438.56005859375,2461.449951171875,2433.1201171875,2461.449951171875,475200,0.0,0.0,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4727710000,0.0,0.0,1,0
2022-08-04,2478.43994140625,2478.949951171875,2465.320068359375,2473.110107421875,398500,0.0,0.0,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4351760000,0.0,0.0,0,1
2022-08-05,2481.429931640625,2497.580078125,2480.050048828125,2490.800048828125,409400,0.0,0.0,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4283320000,0.0,0.0,1,0
2022-08-08,2481.169921875,2494.0,2477.760009765625,2493.10009765625,418100,0.0,0.0,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4085940000,0.0,0.0,1,1
2022-08-09,2493.570068359375,2506.489990234375,2481.360107421875,2503.4599609375,454200,0.0,0.0,4155.93017578125,4186.6201171875,4128.97021484375,4140.06005859375,4221090000,0.0,0.0,1,0
2022-08-10,2493.699951171875,2494.14990234375,2478.2099609375,2480.8798828125,479300,0.0,0.0,4133.10986328125,4137.2998046875,4112.08984375,4122.47021484375,3913090000,0.0,0.0,0,0
2022-08-11,2507.739990234375,2523.780029296875,2506.409912109375,2523.780029296875,505100,0.0,0.0,4181.02001953125,4211.02978515625,4177.259765625,4210.240234375,4546010000,0.0,0.0,1,1
2022-08-12,2519.659912109375,2533.199951171875,2514.31005859375,2527.93994140625,445100,0.0,0.0,4227.39990234375,4257.91015625,4201.41015625,4207.27001953125,4630200000,0.0,0.0,1,0
2022-08-16,2543.050048828125,2546.35009765625,2532.199951171875,2533.52001953125,398100,0.0,0.0,4269.3701171875,4301.7900390625,4256.89990234375,4297.14013671875,3696830000,0.0,0.0,0,1
2022-08-17,2536.570068359375,2543.14990234375,2512.010009765625,2516.469970703125,417800,0.0,0.0,4290.4599609375,4325.27978515625,4277.77001953125,4305.2001953125,4329820000,0.0,0.0,0,1
2022-08-18,2499.300048828125,2515.3701171875,2488.090087890625,2508.050048828125,381400,0.0,0.0,4280.39990234375,4302.18017578125,4253.080078125,4274.0400390625,3885030000,0.0,0.0,1,0
2022-08-19,2510.719970703125,2510.719970703125,2492.68994140625,2492.68994140625,459700,0.0,0.0,4273.1298828125,4292.52978515625,4261.97998046875,4283.740234375,3340330000,0.0,0.0,0,1
2022-08-22,2467.3798828125,2475.77001953125,2457.080078125,2462.5,422400,0.0,0.0,4266.31005859375,4266.31005859375,4218.7001953125,4228.47998046875,3761340000,0.0,0.0,0,0
2022-08-23,2449.31005859375,2454.550048828125,2431.830078125,2435.340087890625,471000,0.0,0.0,4195.080078125,4195.080078125,4129.85986328125,4137.990234375,3907430000,0.0,0.0,0,0
2022-08-24,2446.179931640625,2454.010009765625,2430.68994140625,2447.449951171875,423300,0.0,0.0,4133.08984375,4159.77001953125,4124.02978515625,4128.72998046875,3823520000,0.0,0.0,1,0
2022-08-25,2459.7900390625,2477.260009765625,2455.320068359375,2477.260009765625,426000,0.0,0.0,4126.5498046875,4156.56005859375,4119.97021484375,4140.77001953125,3583630000,0.0,0.0,1,1
2022-08-26,2489.139892578125,2497.760009765625,2476.75,2481.030029296875,519900,0.0,0.0,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,3566870000,0.0,0.0,0,1
2022-08-29,2432.06005859375,2432.889892578125,2417.010009765625,2426.889892578125,447200,0.0,0.0,4198.740234375,4203.0400390625,4057.659912109375,4057.659912109375,3832750000,0.0,0.0,0,0
2022-08-30,2441.2099609375,2453.909912109375,2433.47998046875,2450.929931640625,336200,0.0,0.0,4034.580078125,4062.989990234375,4017.419921875,4030.610107421875,3396510000,0.0,0.0,1,0
2022-08-31,2433.469970703125,2473.75,2426.139892578125,2472.050048828125,435900,0.0,0.0,4041.25,4044.97998046875,3965.2099609375,3986.159912109375,3835860000,0.0,0.0,1,0
2022-09-01,2443.0,2443.610107421875,2415.610107421875,2415.610107421875,579300,0.0,0.0,4000.669921875,4015.3701171875,3954.530029296875,3955.0,4542490000,0.0,0.0,0,0
2022-09-02,2427.699951171875,2432.3701171875,2402.669921875,2409.409912109375,391400,0.0,0.0,3936.72998046875,3970.22998046875,3903.64990234375,3966.85009765625,4152250000,0.0,0.0,0,1
2022-09-05,2410.070068359375,2424.77001953125,2392.6298828125,2403.679931640625,354700,0.0,0.0,3994.659912109375,4018.429931640625,3906.2099609375,3924.260009765625,3665850000,0.0,0.0,0,0
2022-09-07,2395.659912109375,2398.39990234375,2365.35009765625,2376.4599609375,377900,0.0,0.0,3930.889892578125,3942.550048828125,3886.75,3908.18994140625,4127340000,0.0,0.0,0,0
2022-09-08,2393.27001953125,2394.06005859375,2379.06005859375,2384.280029296875,423600,0.0,0.0,3909.429931640625,3987.889892578125,3906.030029296875,3979.8701171875,3890320000,0.0,0.0,0,1
2022-09-13,2418.590087890625,2453.949951171875,2418.590087890625,2449.5400390625,366900,0.0,0.0,4083.669921875,4119.27978515625,4083.669921875,4110.41015625,3814200000,0.0,0.0,1,1
2022-09-14,2390.469970703125,2418.419921875,2381.5,2411.419921875,461300,0.0,0.0,4037.1201171875,4037.1201171875,3921.280029296875,3932.68994140625,4224550000,0.0,0.0,1,0
2022-09-15,2416.010009765625,2421.6298828125,2401.830078125,2401.830078125,423900,0.0,0.0,3940.72998046875,3961.93994140625,3912.179931640625,3946.010009765625,4293240000,0.0,0.0,0,1
2022-09-16,2387.56005859375,2395.10009765625,2371.110107421875,2382.780029296875,440300,0.0,0.0,3932.409912109375,3959.139892578125,3888.280029296875,3901.35009765625,4441830000,0.0,0.0,0,0
2022-09-19,2388.72998046875,2389.85009765625,2352.760009765625,2355.659912109375,403700,0.0,0.0,3880.949951171875,3880.949951171875,3837.080078125,3873.330078125,7954650000,0.0,0.0,0,0
2022-09-20,2373.639892578125,2382.52001953125,2359.840087890625,2367.85009765625,419200,0.0,0.0,3849.909912109375,3900.449951171875,3838.5,3899.889892578125,3766850000,0.0,0.0,0,1
2022-09-21,2351.5400390625,2360.27001953125,2341.7900390625,2347.2099609375,378000,0.0,0.0,3875.22998046875,3876.010009765625,3827.5400390625,3855.929931640625,4058050000,0.0,0.0,0,0
2022-09-22,2319.699951171875,2335.110107421875,2309.10009765625,2332.31005859375,446600,0.0,0.0,3871.39990234375,3907.070068359375,3789.489990234375,3789.929931640625,4078330000,0.0,0.0,1,0
2022-09-23,2331.330078125,2334.06005859375,2285.7099609375,2290.0,446300,0.0,0.0,3782.360107421875,3790.89990234375,3749.449951171875,3757.989990234375,4284600000,0.0,0.0,0,0
2022-09-26,2260.800048828125,2260.800048828125,2215.360107421875,2220.93994140625,621400,0.0,0.0,3727.139892578125,3727.139892578125,3647.469970703125,3693.22998046875,5144270000,0.0,0.0,0,0
2022-09-27,2224.389892578125,2227.35009765625,2197.89990234375,2223.860107421875,487600,0.0,0.0,3682.719970703125,3715.669921875,3644.760009765625,3655.0400390625,4886140000,0.0,0.0,0,0
2022-09-28,2206.14990234375,2223.56005859375,2151.60009765625,2169.2900390625,595700,0.0,0.0,3686.43994140625,3717.530029296875,3623.2900390625,3647.2900390625,4577740000,0.0,0.0,0,0
2022-09-29,2197.75,2210.610107421875,2170.139892578125,2170.929931640625,508200,0.0,0.0,3651.93994140625,3736.739990234375,3640.610107421875,3719.0400390625,4684850000,0.0,0.0,0,1
2022-09-30,2161.110107421875,2177.199951171875,2134.77001953125,2155.489990234375,950000,0.0,0.0,3687.010009765625,3687.010009765625,3610.39990234375,3640.469970703125,4681810000,0.0,0.0,0,0
2022-10-04,2189.510009765625,2212.3798828125,2180.840087890625,2209.3798828125,420700,0.0,0.0,3609.780029296875,3698.35009765625,3604.929931640625,3678.429931640625,4806680000,0.0,0.0,1,1
2022-10-05,2248.85009765625,2253.929931640625,2204.030029296875,2215.219970703125,855400,0.0,0.0,3726.4599609375,3791.919921875,3726.4599609375,3790.929931640625,5146580000,0.0,0.0,0,1
2022-10-06,2230.429931640625,2250.8701171875,2223.360107421875,2237.860107421875,642700,0.0,0.0,3753.25,3806.909912109375,3722.659912109375,3783.280029296875,4293180000,0.0,0.0,1,1
2022-10-07,2217.840087890625,2245.8798828125,2215.080078125,2232.840087890625,428500,0.0,0.0,3771.969970703125,3797.929931640625,3739.219970703125,3744.52001953125,4252100000,0.0,0.0,1,0
2022-10-11,2193.02001953125,2193.050048828125,2174.06005859375,2192.070068359375,859100,0.0,0.0,3647.510009765625,3652.169921875,3588.10009765625,3612.389892578125,3834320000,0.0,0.0,0,0
2022-10-12,2191.35009765625,2205.02001953125,2181.64990234375,2202.469970703125,658000,0.0,0.0,3595.860107421875,3640.659912109375,3568.449951171875,3588.840087890625,4759030000,0.0,0.0,1,0
2022-10-13,2198.2900390625,2198.340087890625,2162.8701171875,2162.8701171875,792200,0.0,0.0,3590.830078125,3608.340087890625,3573.860107421875,3577.030029296875,4006830000,0.0,0.0,0,0
2022-10-14,2200.659912109375,2220.5400390625,2193.6298828125,2212.550048828125,512900,0.0,0.0,3520.3701171875,3685.409912109375,3491.580078125,3669.909912109375,5021680000,0.0,0.0,1,1
2022-10-17,2187.169921875,2221.050048828125,2177.659912109375,2219.7099609375,498500,0.0,0.0,3690.409912109375,3712.0,3579.679931640625,3583.070068359375,4243030000,0.0,0.0,1,0
2022-10-18,2249.14990234375,2251.739990234375,2220.7099609375,2249.949951171875,580700,0.0,0.0,3638.64990234375,3689.72998046875,3638.64990234375,3677.949951171875,4352780000,0.0,0.0,1,1
2022-10-19,2249.35009765625,2266.800048828125,2234.590087890625,2237.43994140625,895000,0.0,0.0,3746.260009765625,3762.7900390625,3686.530029296875,3719.97998046875,4483740000,0.0,0.0,0,0
2022-10-20,2225.530029296875,2231.52001953125,2200.43994140625,2218.090087890625,1108000,0.0,0.0,3703.110107421875,3728.580078125,3666.510009765625,3695.159912109375,4223800000,0.0,0.0,0,0
2022-10-21,2210.590087890625,2224.0400390625,2204.639892578125,2213.1201171875,637400,0.0,0.0,3689.050048828125,3736.0,3656.43994140625,3665.780029296875,4496620000,0.0,0.0,1,0
2022-10-24,2248.260009765625,2256.669921875,2229.85009765625,2236.159912109375,444700,0.0,0.0,3657.10009765625,3757.889892578125,3647.419921875,3752.75,5078020000,0.0,0.0,0,1
2022-10-25,2237.0400390625,2253.239990234375,2230.75,2235.070068359375,456700,0.0,0.0,3762.010009765625,3810.739990234375,3741.64990234375,3797.340087890625,4747930000,0.0,0.0,0,1
2022-10-26,2240.699951171875,2258.110107421875,2234.489990234375,2249.56005859375,563300,0.0,0.0,3799.43994140625,3862.85009765625,3799.43994140625,3859.110107421875,4843120000,0.0,0.0,1,1
2022-10-27,2266.070068359375,2290.56005859375,2262.02001953125,2288.780029296875,587700,0.0,0.0,3825.969970703125,3886.14990234375,3824.070068359375,3830.60009765625,4817310000,0.0,0.0,1,1
2022-10-28,2276.72998046875,2292.64990234375,2266.43994140625,2268.39990234375,427100,0.0,0.0,3834.68994140625,3859.949951171875,3803.7900390625,3807.300048828125,4687320000,0.0,0.0,0,0
2022-10-31,2293.75,2295.510009765625,2273.72998046875,2293.610107421875,401300,0.0,0.0,3808.260009765625,3905.419921875,3808.260009765625,3901.06005859375,4459410000,0.0,0.0,0,1
2022-11-01,2301.580078125,2335.570068359375,2297.570068359375,2335.219970703125,597100,0.0,0.0,3881.85009765625,3893.72998046875,3863.179931640625,3871.97998046875,4820620000,0.0,0.0,1,0
2022-11-02,2326.050048828125,2346.320068359375,2323.3701171875,2336.8701171875,450200,0.0,0.0,3901.7900390625,3911.7900390625,3843.800048828125,3856.10009765625,4481210000,0.0,0.0,1,0
2022-11-03,2297.449951171875,2342.860107421875,2296.43994140625,2329.169921875,550300,0.0,0.0,3852.89990234375,3894.43994140625,3758.679931640625,3759.68994140625,4899000000,0.0,0.0,1,0
2022-11-04,2325.85009765625,2348.429931640625,2316.2900390625,2348.429931640625,436200,0.0,0.0,3733.25,3750.590087890625,3698.14990234375,3719.889892578125,4625290000,0.0,0.0,1,0
2022-11-07,2360.219970703125,2373.280029296875,2354.219970703125,2371.7900390625,392300,0.0,0.0,3766.97998046875,3796.340087890625,3708.840087890625,3770.550048828125,5400180000,0.0,0.0,1,1
2022-11-08,2387.199951171875,2400.389892578125,2375.669921875,2399.0400390625,499800,0.0,0.0,3780.7099609375,3813.949951171875,3764.699951171875,3806.800048828125,4341620000,0.0,0.0,1,1
2022-11-09,2408.5400390625,2429.64990234375,2403.639892578125,2424.409912109375,680500,0.0,0.0,3817.02001953125,3859.39990234375,3786.280029296875,3828.110107421875,4607640000,0.0,0.0,1,1
2022-11-10,2405.77001953125,2426.10009765625,2401.989990234375,2402.22998046875,899000,0.0,0.0,3810.93994140625,3818.199951171875,3744.219970703125,3748.570068359375,4645010000,0.0,0.0,0,0
2022-11-11,2466.89990234375,2486.4599609375,2463.510009765625,2483.159912109375,758000,0.0,0.0,3859.889892578125,3958.330078125,3859.889892578125,3956.3701171875,5781260000,0.0,0.0,1,1
2022-11-14,2485.179931640625,2499.429931640625,2470.60009765625,2474.64990234375,730900,0.0,0.0,3963.719970703125,4001.47998046875,3944.820068359375,3992.929931640625,5593310000,0.0,0.0,0,1
2022-11-15,2482.760009765625,2485.199951171875,2463.64990234375,2480.330078125,617100,0.0,0.0,3977.969970703125,4008.969970703125,3956.39990234375,3957.25,4561930000,0.0,0.0,0,0
2022-11-16,2487.0,2487.0,2446.7900390625,2477.449951171875,657600,0.0,0.0,4006.409912109375,4028.840087890625,3953.169921875,3991.72998046875,5015310000,0.0,0.0,0,0
2022-11-17,2466.5,2467.389892578125,2442.89990234375,2442.89990234375,914400,0.0,0.0,3976.820068359375,3983.090087890625,3954.340087890625,3958.7900390625,4165320000,0.0,0.0,0,0
2022-11-18,2448.1298828125,2471.8701171875,2442.8701171875,2444.47998046875,589500,0.0,0.0,3919.260009765625,3954.330078125,3906.5400390625,3946.56005859375,4051780000,0.0,0.0,0,1
2022-11-21,2446.050048828125,2448.139892578125,2409.360107421875,2419.5,544500,0.0,0.0,3966.389892578125,3979.889892578125,3935.97998046875,3965.340087890625,4037360000,0.0,0.0,0,0
2022-11-22,2405.9599609375,2426.39990234375,2401.5,2405.27001953125,539200,0.0,0.0,3956.22998046875,3962.0,3933.340087890625,3949.93994140625,3850690000,0.0,0.0,0,0
2022-11-23,2424.360107421875,2427.280029296875,2407.580078125,2418.010009765625,474800,0.0,0.0,3965.510009765625,4005.8798828125,3956.8798828125,4003.580078125,3887990000,0.0,0.0,0,1
