Date,Open,High,Low,Close,Volume,Date_shifted,Volume_MA_5,Volume_MA_slope_5,Volume_MA_20,Volume_MA_slope_20,Volume_MA_60,Volume_MA_slope_60,Volume_MA_240,Volume_MA_slope_240,Close_MA_5,Close_MA_slope_5,Close_MA_20,Close_MA_slope_20,Close_MA_60,Close_MA_slope_60,Close_MA_240,Close_MA_slope_240,RSI_Label,ud,Close_ud,daily_change_ratio,Actual_rate,Label_rate,Actual_pmi,Label_pmi,Actual_cpi,Label_cpi,Event,Season,Volume_Sector,ratio_change_sector,RSI
2022-03-07,4327.009765625,4327.009765625,4199.85009765625,4201.08984375,6940470000,2022-03-08 00:00:00-05:00,5792368000.0,173820000.0,5744324285.714286,26905714.28571415,4679347333.333333,45097833.333333015,4277081958.3333335,8989375.0,4317.25,-34.57001953125018,4334.977120535715,-12.515764508928442,4543.049820963542,-8.335335286458758,4409.240990193685,1.299791463216934,1,-1,0,-0.0291009100269067,0.25,7.0,58.6,0.0,7.5,2.0,,2.0,3,0,37.86011416790886
2022-03-08,4202.66015625,4276.93994140625,4157.8701171875,4170.7001953125,7243120000,2022-03-09 00:00:00-05:00,6071746000.0,279378000.0,6039475714.285714,295151428.5714283,4735002000.0,55654666.666666985,4286643541.6666665,9561583.333333015,4290.1380859375,-27.111914062499636,4304.412876674107,-30.564243861607792,4534.770654296875,-8.279166666666242,4410.329240926107,1.0882507324213293,1,-1,0,-0.0076046979173347,0.25,7.0,58.6,0.0,7.5,2.0,,2.0,3,0,30.919459727382304
2022-03-09,4223.10009765625,4299.39990234375,4223.10009765625,4277.8798828125,5662670000,2022-03-10 00:00:00-05:00,6136706000.0,64960000.0,5981090000.0,-58385714.28571415,4764878000.0,29876000.0,4287391500.0,747958.3333334923,4268.4060546875,-21.732031250000546,4290.690011160715,-13.722865513392208,4527.534985351563,-7.235668945312682,4411.593156941732,1.263916015625,1,1,1,0.0129714626434386,0.25,7.0,58.6,0.0,7.5,2.0,,2.0,3,3,38.92963613748988
2022-03-10,4252.5498046875,4268.27978515625,4209.7998046875,4259.52001953125,4980830000,2022-03-11 00:00:00-05:00,6124894000.0,-11812000.0,5857461428.571428,-123628571.4285717,4774604666.666667,9726666.666666985,4288860875.0,1469375.0,4247.61201171875,-20.794042968749636,4284.012904575893,-6.6771065848215585,4520.7108154296875,-6.824169921875182,4412.794948323568,1.2017913818363013,1,1,0,0.0016390671864834,0.25,7.0,58.6,0.0,7.9,1.0,1.0,2.0,3,2,42.583184412134685
2022-03-11,4279.5,4291.009765625,4200.490234375,4204.31005859375,4938640000,2022-03-14 00:00:00-04:00,5953146000.0,-171748000.0,5800428571.428572,-57032857.1428566,4782158166.666667,7553500.0,4292265583.3333335,3404708.3333334923,4222.7,-24.912011718750364,4257.980050223215,-26.03285435267844,4513.547819010417,-7.162996419270712,4413.818948364258,1.0240000406902254,1,-1,0,-0.0175697958654632,0.25,7.0,58.6,0.0,7.9,1.0,,2.0,3,0,41.372430968432305
2022-03-14,4202.75,4247.56982421875,4161.72021484375,4173.10986328125,5574920000,2022-03-15 00:00:00-04:00,5680036000.0,-273110000.0,5876861428.571428,76432857.1428566,4793238000.0,11079833.333333015,4296419208.333333,4153624.999999523,4217.10400390625,-5.595996093749818,4230.782854352678,-27.19719587053623,4504.6021484375,-8.945670572917152,4414.6531982421875,0.8342498779293237,1,-1,0,-0.0070525576631372,0.25,7.0,58.6,0.0,7.9,1.0,,2.0,3,0,42.019956988941786
2022-03-15,4188.81982421875,4271.0498046875,4187.89990234375,4262.4501953125,5392470000,2022-03-16 00:00:00-04:00,5309906000.0,-370130000.0,5819017142.857142,-57844285.71428585,4802620833.333333,9382833.333333015,4301545625.0,5126416.666666985,4235.45400390625,18.350000000000364,4221.294294084822,-9.488560267856885,4497.831819661458,-6.770328776041424,4415.663948567709,1.0107503255212578,1,1,1,0.0175778319869565,0.25,7.0,58.6,0.0,7.9,1.0,,2.0,3,3,52.212718526203254
2022-03-16,4288.14013671875,4358.89990234375,4251.990234375,4357.85986328125,6309750000,2022-03-17 00:00:00-04:00,5439322000.0,129416000.0,5728914285.714286,-90102857.1428566,4774665166.666667,-27955666.66666603,4311148625.0,9603000.0,4251.45,15.995996093749454,4243.690011160715,22.395717075893117,4493.4521484375,-4.379671223958212,4416.830406697592,1.1664581298828125,1,1,1,0.0162587332362344,0.5,6.0,58.6,0.0,7.9,1.0,3.0,2.0,3,3,53.9877124434737
2022-03-17,4345.10986328125,4412.669921875,4335.64990234375,4411.669921875,4985090000,2022-03-18 00:00:00-04:00,5440174000.0,852000.0,5406338571.428572,-322575714.28571415,4780488333.333333,5823166.666666031,4314914541.666667,3765916.666666985,4281.87998046875,30.429980468749815,4278.1142578125,34.424246651785325,4490.8463134765625,-2.6058349609375,4418.237614949544,1.4072082519523974,1,1,1,0.015318383352334,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,3,3,51.6375372046488
2022-03-18,4407.33984375,4465.39990234375,4390.56982421875,4463.1201171875,8278430000,2022-03-21 00:00:00-04:00,6108132000.0,667958000.0,5780018571.428572,373680000.0,4850588333.333333,70100000.0,4332237958.333333,17323416.66666603,4333.6419921875,51.76201171875073,4304.5771484375,26.462890625,4487.744482421875,-3.101831054687864,4419.834157307942,1.5965423583984375,1,1,1,0.0126562224414351,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,3,3,55.1503967396791
2022-03-21,4462.39990234375,4481.75,4424.2998046875,4461.18017578125,4869820000,2022-03-22 00:00:00-04:00,5967112000.0,-141020000.0,5764160000.0,-15858571.4285717,4876425166.666667,25836833.33333397,4336249291.666667,4011333.333333969,4391.2560546875,57.61406249999982,4333.3857421875,28.80859375,4483.821484375,-3.9229980468744543,4421.350866699218,1.516709391275981,1,-1,0,-0.0002733342123504,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,3,1,59.68228334129822
2022-03-22,4469.10009765625,4522.0,4469.10009765625,4511.60986328125,4754840000,2022-03-23 00:00:00-04:00,5839586000.0,-127526000.0,5737902857.142858,-26257142.85714245,4907121833.333333,30696666.66666603,4340892833.333333,4643541.666666031,4441.08798828125,49.831933593749454,4377.285714285715,43.899972098214675,4480.251814778646,-3.569669596354288,4422.945908610026,1.5950419108075948,1,1,1,0.0095119296270167,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,3,3,58.11963048410994
2022-03-23,4493.10009765625,4501.06982421875,4455.81005859375,4456.240234375,4550670000,2022-03-24 00:00:00-04:00,5487770000.0,-351816000.0,5591581428.571428,-146321428.57142925,4936794833.333333,29673000.0,4344900208.333333,4007375.0,4460.7640625,19.676074218750728,4417.73291015625,40.447195870535325,4474.669319661459,-5.582495117187136,4424.313616943359,1.367708333333212,1,-1,0,-0.0082036594956959,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,2,0,55.77889355508799
2022-03-24,4469.97998046875,4520.580078125,4465.169921875,4520.16015625,4131390000,2022-03-25 00:00:00-04:00,5317030000.0,-170740000.0,5411427142.857142,-180154285.71428585,4960519333.333333,23724500.0,4346553000.0,1652791.6666669846,4482.462109375,21.698046874999815,4454.548618861607,36.81570870535688,4470.232820638021,-4.436499023438046,4425.890993245443,1.577376302083394,1,1,1,0.0112260403850819,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,2,3,61.49871089237242
2022-03-25,4522.91015625,4546.02978515625,4501.06982421875,4543.06005859375,4305020000,2022-03-28 00:00:00-04:00,4522348000.0,-794682000.0,5125037142.857142,-286390000.0,4982881166.666667,22361833.33333397,4347884958.333333,1331958.3333330154,4498.45009765625,15.987988281250182,4481.005789620535,26.45717075892844,4466.066153971354,-4.16666666666697,4427.634326171875,1.743332926432231,2,1,1,0.0044550746416896,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,2,2,73.52222630480503
2022-03-28,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4312260000,2022-03-29 00:00:00-04:00,4410836000.0,-111512000.0,5028918571.428572,-96118571.42857076,5002669666.666667,19788500.0,4349046791.666667,1161833.333333969,4521.31806640625,22.867968749999815,4504.412946428572,23.40715680803623,4462.6793212890625,-3.3868326822912422,4429.322243245443,1.6879170735683149,2,1,1,0.0075819190912148,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,2,3,77.76621974360812
2022-03-29,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,5085910000,2022-03-30 00:00:00-04:00,4477050000.0,66214000.0,4572844285.714286,-456074285.71428585,5042804500.0,40134833.333333015,4352888833.333333,3842041.666666031,4545.31611328125,23.998046875,4528.481515066965,24.068568638393117,4460.4363199869795,-2.24300130208303,4431.181117757162,1.858874511718568,2,1,1,0.006243995087548,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,3,3,76.09020260074033
2022-03-30,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4385570000,2022-03-31 00:00:00-04:00,4444030000.0,-33020000.0,4503665714.285714,-69178571.4285717,5052047000.0,9242500.0,4355285833.333333,2397000.0,4574.55810546875,29.241992187499815,4548.662946428572,20.181431361606883,4457.201155598958,-3.235164388021076,4433.011077880859,1.829960123697674,2,-1,0,-0.0047035160852351,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,2,0,74.89802502135927
2022-03-31,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4823020000,2022-04-01 00:00:00-04:00,4582356000.0,138326000.0,4513405714.285714,9740000.0,5054377833.333333,2330833.333333015,4357287375.0,2001541.6666669848,4576.60810546875,2.050000000000182,4551.348702566965,2.685756138393117,4452.815657552083,-4.385498046875,4434.658870442709,1.6477925618492009,2,-1,0,-0.0149183658670489,0.5,6.0,58.6,0.0,7.9,1.0,,2.0,3,0,73.11129152037252
2022-04-01,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4562940000,2022-04-04 00:00:00-04:00,4633940000.0,51584000.0,4515158571.428572,1752857.1428575516,5048960833.333333,-5417000.0,4360102750.0,2815375.0,4577.16806640625,0.5599609374994543,4564.151506696428,12.802804129463766,4450.236987304687,-2.578670247396076,4436.210703531901,1.551833089192769,2,1,1,0.0012201869641316,0.5,6.0,57.1,2.0,7.9,1.0,2.0,2.0,2,2,77.02069791576703
2022-04-04,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4547350000,2022-04-05 00:00:00-04:00,4680958000.0,47018000.0,4574581428.571428,59422857.1428566,5053162000.0,4201166.666666985,4361361958.333333,1259208.3333330154,4578.59208984375,1.424023437500182,4573.077218191965,8.925711495536234,4448.346826171875,-1.8901611328119543,4438.075954182943,1.865250651041606,2,1,1,0.0076231637933431,0.5,6.0,57.1,2.0,7.9,1.0,,2.0,2,3,75.12519512047467
2022-04-05,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4800620000,2022-04-06 00:00:00-04:00,4623900000.0,-57058000.0,4645381428.571428,70800000.0,5063480500.0,10318500.0,4366490041.666667,5128083.333333969,4557.29609375,-21.295996093749636,4570.514369419643,-2.5628487723215585,4445.814998372396,-2.531827799479288,4439.513246663411,1.4372924804683862,1,-1,0,-0.0103511413144578,0.5,6.0,57.1,2.0,7.9,1.0,,2.0,3,0,63.95465081699413
2022-04-06,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4986830000,2022-04-07 00:00:00-04:00,4744152000.0,120252000.0,4741748571.428572,96367142.8571434,5071397500.0,7917000.0,4371650500.0,5160458.333333015,4533.03603515625,-24.260058593749815,4557.032924107143,-13.4814453125,4442.662662760416,-3.1523356119796517,4440.7362874348955,1.223040771484193,1,-1,0,-0.0028970910663337,0.5,6.0,57.1,2.0,7.9,1.0,,2.0,3,1,55.893533287000714
2022-04-07,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4821490000,2022-04-08 00:00:00-04:00,4743846000.0,-306000.0,4703974285.714286,-37774285.71428585,5083395833.333333,11998333.333333015,4376278791.666667,4628291.666666985,4526.99599609375,-6.0400390625,4538.262904575893,-18.77001953125,4439.114998372396,-3.5476643880201664,4442.0424947102865,1.3062072753909888,1,1,1,0.0057121918254123,0.5,6.0,57.1,2.0,7.9,1.0,,2.0,3,2,53.32901502176394
2022-04-08,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4083200000,2022-04-11 00:00:00-04:00,4647898000.0,-95948000.0,4660778571.428572,-43195714.28571415,5083978833.333333,583000.0,4377511458.333333,1232666.666666031,4515.47998046875,-11.516015625000364,4521.952845982143,-16.31005859375,4435.147159830729,-3.9678385416673336,4443.313743082682,1.2712483723953485,1,-1,0,-0.0013061685335503,0.5,6.0,57.1,2.0,7.9,1.0,,2.0,1,1,52.38948523168965
2022-04-11,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4266290000,2022-04-12 00:00:00-04:00,4591686000.0,-56212000.0,4581245714.285714,-79532857.14285755,5084221500.0,242666.66666698456,4377376500.0,-134958.33333301544,4481.45791015625,-34.022070312499636,4505.11279296875,-16.840053013393117,4431.038826497396,-4.108333333332666,4444.151491292318,0.8377482096357198,1,-1,0,-0.0112288578122601,0.5,6.0,57.1,2.0,7.9,1.0,,2.0,2,0,41.63711656997974
2022-04-12,4437.58984375,4471.0,4381.33984375,4397.4501953125,4152090000,2022-04-13 00:00:00-04:00,4461980000.0,-129706000.0,4522552857.142858,-58692857.1428566,5081114833.333333,-3106666.666666985,4376756541.666667,-619958.3333330154,4455.92392578125,-25.533984375000728,4483.911411830357,-21.201381138393117,4426.615494791667,-4.423331705729652,4445.052659098307,0.901167805989644,1,-1,0,-0.009045371440543,0.5,6.0,57.1,2.0,8.5,2.0,1.0,2.0,2,0,44.67568189054374
2022-04-13,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,3828150000,2022-04-14 00:00:00-04:00,4230244000.0,-231736000.0,4419810000.0,-102742857.14285757,5065772333.333333,-15342500.0,4375747916.666667,-1008625.0,4449.0119140625,-6.912011718749454,4464.475655691965,-19.435756138392208,4424.440161132812,-2.17533365885447,4446.110699462891,1.058040364583576,1,1,1,0.0118995155967103,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,1,3,43.15382448360157
2022-04-14,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4083090000,2022-04-15 00:00:00-04:00,4082564000.0,-147680000.0,4317305714.285714,-102504285.71428584,5059394833.333333,-6377500.0,4374208875.0,-1539041.6666669846,4427.487890625,-21.524023437500546,4445.542759486607,-18.932896205357792,4422.103995768229,-2.336165364583394,4447.060406494141,0.94970703125,1,-1,0,-0.0127059445347669,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,1,0,36.76392896504862
2022-04-18,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,3910490000,2022-04-19 00:00:00-04:00,4048022000.0,-34542000.0,4163542857.142857,-153762857.14285707,5047221833.333333,-12173000.0,4372873750.0,-1335125.0,4408.169921875,-19.317968749999636,4432.762765066965,-12.779994419642208,4420.586661783854,-1.517333984375,4447.994156901042,0.9337504069007992,1,1,0,0.0013817989104597,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,1,2,32.878810479249964
2022-04-19,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4108120000,2022-04-20 00:00:00-04:00,4016388000.0,-31634000.0,4061632857.142857,-101910000.0,5022538833.333333,-24683000.0,4371195083.333333,-1678666.6666669846,4418.10595703125,9.93603515625,4427.334193638393,-5.4285714285715585,4421.657828776041,1.0711669921875,4449.079947916666,1.0857910156246362,1,1,1,0.0163029178125914,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,1,3,34.63691752558145
2022-04-20,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4290450000,2022-04-21 00:00:00-04:00,4044060000.0,27672000.0,4091240000.0,29607142.857142925,4978577833.333333,-43961000.0,4372338291.666667,1143208.333333969,4430.50595703125,12.399999999999636,4423.215680803572,-4.1185128348215585,4422.479833984375,0.822005208333394,4450.025156656901,0.9452087402351026,1,-1,0,-0.002864227702281,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,2,1,36.37834257679578
2022-04-21,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4636890000,2022-04-22 00:00:00-04:00,4205808000.0,161748000.0,4144182857.142857,52942857.142857075,4970108500.0,-8469333.333333015,4372655750.0,317458.33333301544,4419.92001953125,-10.5859375,4420.52001953125,-2.6956612723215585,4423.1,0.6201660156257276,4450.880281575521,0.8551249186193672,1,-1,0,-0.0212755959981813,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,2,0,36.816720862667275
2022-04-22,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4651940000,2022-04-25 00:00:00-04:00,4319578000.0,113770000.0,4215590000.0,71407142.85714293,4954796833.333333,-15311666.666666985,4371744208.333333,-911541.6666669846,4395.7580078125,-24.162011718749454,4402.567103794643,-17.952915736606883,4421.797493489584,-1.302506510416606,4451.3789469401045,0.4986653645837577,0,-1,0,-0.026004266224903,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,2,0,28.07640271090267
2022-04-25,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,5240040000,2022-04-26 00:00:00-04:00,4585488000.0,265910000.0,4417288571.428572,201698571.4285717,4955227500.0,430666.66666698456,4373856583.333333,2112375.0,4376.64404296875,-19.113964843750185,4381.071428571428,-21.495675223214675,4421.290999348958,-0.5064941406253638,4452.350113932292,0.9711669921871362,0,1,1,0.0095833176514434,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,3,3,26.61596079340903
2022-04-26,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4689970000,2022-04-27 00:00:00-04:00,4701858000.0,116370000.0,4503985714.285714,86697142.85714245,4949542166.666667,-5685333.333333015,4373483375.0,-373208.33333301544,4319.24208984375,-57.40195312499963,4350.015764508928,-31.0556640625,4417.013500976563,-4.277498372395712,4452.611364746093,0.2612508138017801,0,-1,0,-0.0240618441931644,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,2,0,24.119881837157735
2022-04-27,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4769680000,2022-04-28 00:00:00-04:00,4797704000.0,95846000.0,4626727142.857142,122741428.5714283,4944060000.0,-5482166.666666985,4376653375.0,3170000.0,4264.14404296875,-55.09804687500037,4320.340053013393,-29.675711495535325,4411.487003580729,-5.526497395833758,4452.653489176432,0.0421244303388448,0,-1,1,-0.0006115003826105,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,3,1,26.81209278439279
2022-04-28,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4854180000,2022-04-29 00:00:00-04:00,4841162000.0,43458000.0,4733307142.857142,106580000.0,4944682500.0,622500.0,4379691416.666667,3038041.666666985,4242.91201171875,-21.232031249999636,4295.381487165178,-24.958565848214675,4407.169669596354,-4.317333984375182,4453.171030680339,0.5175415039066138,1,1,1,0.0153744679020574,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,3,3,35.33660869483262
2022-04-29,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,5084030000,2022-05-02 00:00:00-04:00,4927580000.0,86418000.0,4846675714.285714,113368571.4285717,4954723333.333333,10040833.333333015,4382549250.0,2857833.333333015,4214.94208984375,-27.969921875000185,4248.592912946428,-46.78857421875,4399.5455078125,-7.624161783854106,4453.188114420573,0.0170837402338293,0,-1,0,-0.0286382190346752,0.5,6.0,57.1,2.0,8.5,2.0,,2.0,3,0,29.495372014511062
2022-05-02,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,5163790000,2022-05-03 00:00:00-04:00,4912330000.0,-15250000.0,4921947142.857142,75271428.5714283,4967420333.333333,12697000.0,4386367333.333333,3818083.333333015,4186.79404296875,-28.148046875000546,4214.552873883928,-34.0400390625,4394.177840169271,-5.367667643228742,4453.3535298665365,0.1654154459638448,1,1,1,0.0059966979092945,0.5,6.0,55.4,2.0,8.5,2.0,2.0,2.0,3,3,34.25578640798757
2022-05-03,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4582050000,2022-05-04 00:00:00-04:00,4890746000.0,-21584000.0,4911962857.142858,-9984285.714284897,4965349666.666667,-2070666.666666031,4388880541.666667,2513208.333333969,4186.85,0.0559570312507275,4200.795758928572,-13.757114955356885,4388.760343424479,-5.417496744791606,4453.421695963541,0.0681660970049051,1,1,1,0.0037742852082037,0.5,6.0,55.4,2.0,8.5,2.0,,2.0,2,2,36.4927301802554
2022-05-04,4181.18017578125,4307.66015625,4148.91015625,4300.169921875,5136360000,2022-05-05 00:00:00-04:00,4964082000.0,73336000.0,4897151428.571428,-14811428.571429253,4980481000.0,15131333.333333015,4393635166.666667,4754625.0,4210.0919921875,23.241992187499815,4201.374302455357,0.5785435267853245,4385.698673502604,-3.061669921875364,4454.022987874349,0.6012919108079586,1,1,1,0.0284584115228942,1.0,5.0,55.4,2.0,8.5,2.0,3.0,2.0,3,3,41.840353174356984
2022-05-05,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,5077030000,2022-05-06 00:00:00-04:00,5008652000.0,44570000.0,4952445714.285714,55294285.71428585,4990771166.666667,10290166.666666985,4399436125.0,5800958.333333015,4181.966015625,-28.1259765625,4197.3271484375,-4.047154017856883,4379.454174804688,-6.244498697916242,4453.813905843099,-0.2090820312505457,1,-1,0,-0.0289338669660241,1.0,5.0,55.4,2.0,8.5,2.0,,2.0,3,0,37.671103332301094
2022-05-06,4128.169921875,4157.68994140625,4067.909912109375,4123.33984375,5116940000,2022-05-09 00:00:00-04:00,5015234000.0,6582000.0,5002054285.714286,49608571.4285717,5000647666.666667,9876500.0,4403330666.666667,3894541.666666985,4180.24794921875,-1.718066406249818,4188.667131696428,-8.660016741071558,4371.723502604166,-7.73067220052144,4453.543947347005,-0.26995849609375,1,-1,0,-0.0011700289029784,1.0,5.0,55.4,2.0,8.5,2.0,,2.0,3,1,36.83461103027522
2022-05-09,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,5954520000,2022-05-10 00:00:00-04:00,5173380000.0,158146000.0,5159245714.285714,157191428.5714283,5011308666.666667,10661000.0,4409720791.666667,6390125.0,4147.419970703125,-32.827978515625546,4146.344273158482,-42.32285853794656,4363.176167805989,-8.547334798176962,4452.690821329753,-0.8531260172521797,0,-1,0,-0.0220593170424963,1.0,5.0,55.4,2.0,8.5,2.0,,2.0,3,0,28.21055741913389
2022-05-10,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,5885820000,2022-05-11 00:00:00-04:00,5434134000.0,260754000.0,5273787142.857142,114541428.5714283,5021880666.666667,10572000.0,4407552083.333333,-2168708.333333969,4112.533984375,-34.885986328125,4127.647112165178,-18.69716099330344,4356.216333007813,-6.959834798176416,4451.858197021485,-0.8326243082683504,0,-1,1,-0.0084580820163386,1.0,5.0,55.4,2.0,8.5,2.0,,2.0,3,0,28.92955679740332
2022-05-11,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,5816140000,2022-05-12 00:00:00-04:00,5570090000.0,135956000.0,5366980000.0,93192857.14285757,5042143166.666667,20262500.0,4412414125.0,4862041.666666985,4039.535986328125,-72.99799804687473,4096.189976283482,-31.45713588169656,4348.4414998372395,-7.774833170573402,4450.737655639648,-1.1205413818361194,0,-1,0,-0.0137591590668459,1.0,5.0,55.4,2.0,8.3,2.0,1.0,2.0,3,0,28.9274272729823
